"TOA5","LT2312","CR6","16236","CR6.Std.12.02","CPU:LT2312.CR6","5889","LT2312"
"TIMESTAMP","RECORD","BattV","PTemp_C","LC_kN","LC_Pct","S(1)","S(2)","S(3)","S(4)","S_Avg","RB_Mov","S_Corr"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-10-27 16:48:00",104,12.46,33.55,966.7,50.6,3.58,4.69,4.96,2.36,3.9,1.5,5.4
"2023-10-27 16:49:00",105,12.5,33.53,962.4,50.4,3.59,4.69,4.97,2.36,3.9,1.5,5.4
"2023-10-27 16:50:00",106,12.46,33.52,959.1,50.2,3.59,4.69,4.97,2.36,3.9,1.5,5.4
"2023-10-27 16:51:00",107,12.5,33.51,956.6,50.1,3.6,4.7,4.97,2.36,3.91,1.5,5.41
"2023-10-27 16:52:00",108,12.42,33.5,954.3,50,3.6,4.69,4.97,2.36,3.91,1.5,5.41
"2023-10-27 16:53:00",109,12.46,33.5,952.2,49.9,3.6,4.69,4.97,2.36,3.91,1.5,5.41
"2023-10-27 16:54:00",110,12.43,33.49,950.5,49.8,3.66,4.7,5.16,2.52,4.01,1.5,5.51
"2023-10-27 16:55:00",111,12.47,33.49,949.2,49.7,3.66,4.7,5.16,2.52,4.01,1.5,5.51
"2023-10-27 16:56:00",112,12.42,33.49,947.6,49.6,3.66,4.7,5.16,2.52,4.01,1.5,5.51
"2023-10-27 16:57:00",113,12.5,33.5,946,49.5,3.66,4.7,5.16,2.52,4.01,1.5,5.51
"2023-10-27 16:58:00",114,12.43,33.51,944.7,49.5,3.66,4.7,5.16,2.52,4.01,1.5,5.51
"2023-10-27 16:59:00",115,12.48,33.52,957.2,50.1,3.66,4.7,5.16,2.52,4.01,1.5,5.51
"2023-10-27 17:00:00",116,12.41,33.52,966.4,50.6,3.66,4.72,5.17,2.52,4.02,1.5,5.52
"2023-10-27 17:01:00",117,12.49,33.52,964.3,50.5,3.66,4.72,5.17,2.52,4.02,1.5,5.52
"2023-10-27 17:02:00",118,12.41,33.51,962.6,50.4,3.66,4.73,5.18,2.52,4.02,1.5,5.52
"2023-10-27 17:03:00",119,12.46,33.5,961.2,50.3,3.66,4.73,5.17,2.52,4.02,1.5,5.52
"2023-10-27 17:04:00",120,12.41,33.49,959.9,50.3,3.66,4.73,5.17,2.52,4.02,1.5,5.52
"2023-10-27 17:05:00",121,12.45,33.49,958.7,50.2,3.66,4.73,5.17,2.52,4.02,1.5,5.52
"2023-10-27 17:06:00",122,12.41,33.49,957.7,50.1,3.66,4.73,5.18,2.52,4.02,1.5,5.52
"2023-10-27 17:07:00",123,12.44,33.49,956.6,50.1,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:08:00",124,12.41,33.49,955.6,50,3.66,4.74,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:09:00",125,12.47,33.49,954.7,50,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:10:00",126,12.41,33.48,953.9,49.9,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:11:00",127,12.45,33.46,953.1,49.9,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:12:00",128,12.41,33.44,952.2,49.9,3.66,4.74,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:13:00",129,12.45,33.41,951.5,49.8,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:14:00",130,12.41,33.38,950.8,49.8,3.66,4.74,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:15:00",131,12.44,33.35,950.2,49.7,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:16:00",132,12.42,33.33,949.6,49.7,3.66,4.74,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:17:00",133,12.45,33.3,949.2,49.7,3.66,4.74,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:18:00",134,12.41,33.27,948.7,49.7,3.66,4.75,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:19:00",135,12.47,33.25,948.3,49.6,3.66,4.75,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:20:00",136,12.44,33.22,948,49.6,3.66,4.75,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:21:00",137,12.46,33.18,947.7,49.6,3.66,4.75,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:22:00",138,12.4,33.15,946.9,49.6,3.66,4.75,5.19,2.52,4.03,1.5,5.53
"2023-10-27 17:23:00",139,12.46,33.12,946.6,49.6,3.66,4.75,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:24:00",140,12.42,33.1,946.3,49.5,3.66,4.75,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:25:00",141,12.45,33.07,946,49.5,3.66,4.75,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:26:00",142,12.41,33.05,945.8,49.5,3.66,4.75,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:27:00",143,12.45,33.04,945.5,49.5,3.66,4.75,5.18,2.52,4.03,1.5,5.53
"2023-10-27 17:28:00",144,12.41,33.02,957.5,50.1,3.68,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:29:00",145,12.44,33.01,956.9,50.1,3.68,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:30:00",146,12.41,32.99,956.4,50.1,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:31:00",147,12.44,32.97,955.9,50,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:32:00",148,12.42,32.95,955.5,50,3.68,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:33:00",149,12.46,32.92,955.2,50,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:34:00",150,12.41,32.9,954.8,50,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:35:00",151,12.45,32.87,954.6,50,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:36:00",152,12.45,32.86,954.3,50,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:37:00",153,12.45,32.85,954.1,50,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:38:00",154,12.37,32.84,953.8,49.9,3.67,4.77,5.2,2.52,4.04,1.5,5.54
"2023-10-27 17:39:00",155,12.41,32.83,953.6,49.9,3.67,4.77,5.2,2.51,4.04,1.5,5.54
"2023-10-27 17:40:00",156,12.36,32.82,953.5,49.9,3.68,4.77,5.2,2.51,4.04,1.5,5.54
"2023-10-27 17:41:00",157,12.41,32.82,953,49.9,3.67,4.77,5.19,2.51,4.04,1.5,5.54
"2023-10-27 17:42:00",158,12.4,32.81,952.8,49.9,3.67,4.77,5.19,2.51,4.04,1.5,5.54
"2023-10-27 17:43:00",159,12.41,32.8,952.7,49.9,3.67,4.77,5.19,2.51,4.04,1.5,5.54
"2023-10-27 17:44:00",160,12.37,32.79,952.5,49.9,3.67,4.77,5.19,2.51,4.04,1.5,5.54
"2023-10-27 17:45:00",161,12.41,32.78,952.3,49.9,3.67,4.77,5.19,2.51,4.04,1.5,5.54
"2023-10-27 17:46:00",162,12.36,32.77,1026.7,53.8,3.82,4.91,5.34,2.51,4.15,1.5,5.65
"2023-10-27 17:47:00",163,12.41,32.75,1204.5,63.1,4.49,5.61,6.01,3.04,4.79,1.5,6.29
"2023-10-27 17:48:00",164,12.37,32.74,1407.2,73.7,5.39,6.53,6.87,3.86,5.66,1.5,7.16
"2023-10-27 17:49:00",165,12.41,32.72,1445.7,75.7,5.65,6.79,7.25,4.1,5.95,1.5,7.45
"2023-10-27 17:50:00",166,12.41,32.7,1436.6,75.2,5.66,6.8,7.25,4.1,5.95,1.5,7.45
"2023-10-27 17:51:00",167,12.42,32.68,1430.8,74.9,5.67,6.81,7.26,4.1,5.96,1.5,7.46
"2023-10-27 17:52:00",168,12.38,32.67,1426.6,74.7,5.67,6.82,7.27,4.1,5.97,1.5,7.47
"2023-10-27 17:53:00",169,12.41,32.65,1423.2,74.5,5.68,6.83,7.27,4.1,5.97,1.5,7.47
"2023-10-27 17:54:00",170,12.38,32.63,1420.4,74.4,5.68,6.82,7.27,4.1,5.97,1.5,7.47
"2023-10-27 17:55:00",171,12.41,32.62,1417.9,74.2,5.68,6.83,7.28,4.13,5.98,1.5,7.48
"2023-10-27 17:56:00",172,12.38,32.6,1440.7,75.4,5.73,6.88,7.32,4.16,6.02,1.5,7.52
"2023-10-27 17:57:00",173,12.41,32.57,1451.8,76,5.78,6.93,7.36,4.18,6.06,1.5,7.56
"2023-10-27 17:58:00",174,12.37,32.55,1447.9,75.8,5.79,6.93,7.37,4.18,6.07,1.5,7.57
"2023-10-27 17:59:00",175,12.41,32.53,1445.1,75.7,5.79,6.93,7.37,4.18,6.07,1.5,7.57
"2023-10-27 18:00:00",176,12.34,32.52,1442.7,75.5,5.79,6.94,7.37,4.18,6.07,1.5,7.57
"2023-10-27 18:01:00",177,12.42,32.51,1440.7,75.4,5.79,6.94,7.37,4.18,6.07,1.5,7.57
"2023-10-27 18:02:00",178,12.42,32.5,1438.9,75.3,5.8,6.94,7.38,4.22,6.09,1.5,7.59
"2023-10-27 18:03:00",179,12.42,32.49,1437.3,75.3,5.8,6.94,7.38,4.22,6.09,1.5,7.59
"2023-10-27 18:04:00",180,12.42,32.47,1435.8,75.2,5.8,6.95,7.37,4.22,6.09,1.5,7.59
"2023-10-27 18:05:00",181,12.38,32.46,1434.4,75.1,5.8,6.95,7.38,4.22,6.09,1.5,7.59
"2023-10-27 18:06:00",182,12.38,32.45,1433.2,75,5.8,6.95,7.37,4.22,6.09,1.5,7.59
"2023-10-27 18:07:00",183,12.42,32.44,1431.9,75,5.8,6.95,7.38,4.22,6.09,1.5,7.59
"2023-10-27 18:08:00",184,12.38,32.44,1430.8,74.9,5.8,6.95,7.38,4.22,6.09,1.5,7.59
"2023-10-27 18:09:00",185,12.41,32.42,1429.9,74.9,5.8,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:10:00",186,12.38,32.41,1428.9,74.8,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:11:00",187,12.41,32.39,1428,74.8,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:12:00",188,12.37,32.37,1427.1,74.7,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:13:00",189,12.42,32.36,1426.4,74.7,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:14:00",190,12.37,32.35,1425.6,74.6,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:15:00",191,12.42,32.35,1424.9,74.6,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:16:00",192,12.38,32.36,1424.1,74.6,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:17:00",193,12.4,32.37,1423.4,74.5,5.81,6.95,7.38,4.21,6.09,1.5,7.59
"2023-10-27 18:18:00",194,12.38,32.39,1439.8,75.4,5.84,6.98,7.41,4.24,6.12,1.5,7.62
"2023-10-27 18:19:00",195,12.42,32.4,1455.7,76.2,5.87,7.01,7.43,4.26,6.14,1.5,7.64
"2023-10-27 18:20:00",196,12.38,32.42,1452.1,76,5.87,7.01,7.44,4.26,6.15,1.5,7.65
"2023-10-27 18:21:00",197,12.42,32.44,1450.5,75.9,5.87,7.02,7.44,4.26,6.15,1.5,7.65
"2023-10-27 18:22:00",198,12.37,32.46,1449.1,75.9,5.88,7.02,7.44,4.26,6.15,1.5,7.65
"2023-10-27 18:23:00",199,12.41,32.47,1448,75.8,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:24:00",200,12.37,32.49,1447,75.8,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:25:00",201,12.41,32.5,1446.1,75.7,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:26:00",202,12.41,32.51,1445.3,75.7,5.88,7.02,7.45,4.26,6.15,1.5,7.65
"2023-10-27 18:27:00",203,12.42,32.51,1444.4,75.6,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:28:00",204,12.42,32.52,1443.8,75.6,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:29:00",205,12.42,32.53,1443.1,75.6,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:30:00",206,12.41,32.55,1442.5,75.5,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:31:00",207,12.42,32.57,1441.9,75.5,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:32:00",208,12.38,32.59,1441.4,75.5,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:33:00",209,12.41,32.61,1440.8,75.4,5.88,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:34:00",210,12.33,32.63,1440.3,75.4,5.87,7.02,7.44,4.25,6.15,1.5,7.65
"2023-10-27 18:35:00",211,12.41,32.65,1439.8,75.4,5.87,7.02,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:36:00",212,12.37,32.66,1439.3,75.4,5.87,7.02,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:37:00",213,12.42,32.67,1438.9,75.3,5.88,7.01,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:38:00",214,12.42,32.69,1438.5,75.3,5.87,7.03,7.44,4.24,6.15,1.5,7.65
"2023-10-27 18:39:00",215,12.38,32.7,1438,75.3,5.87,7.03,7.44,4.24,6.15,1.5,7.65
"2023-10-27 18:40:00",216,12.38,32.72,1437.7,75.3,5.87,7.03,7.44,4.24,6.15,1.5,7.65
"2023-10-27 18:41:00",217,12.41,32.72,1437.3,75.3,5.87,7.02,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:42:00",218,12.4,32.71,1436.9,75.2,5.87,7.02,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:43:00",219,12.45,32.7,1436.5,75.2,5.87,7.02,7.43,4.24,6.14,1.5,7.64
"2023-10-27 18:44:00",220,12.5,32.69,1436.2,75.2,5.87,7.02,7.43,4.24,6.14,1.5,7.64
"2023-10-27 18:45:00",221,12.48,32.69,1435.8,75.2,5.87,7.02,7.43,4.24,6.14,1.5,7.64
"2023-10-27 18:46:00",222,12.46,32.68,1435.5,75.2,5.87,7.02,7.43,4.24,6.14,1.5,7.64
"2023-10-27 18:47:00",223,12.47,32.68,1435.2,75.1,5.87,7.02,7.43,4.24,6.14,1.5,7.64
"2023-10-27 18:48:00",224,12.44,32.69,1434.9,75.1,5.87,7.02,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:49:00",225,12.48,32.7,1434.6,75.1,5.87,7.02,7.43,4.24,6.14,1.5,7.64
"2023-10-27 18:50:00",226,12.46,32.71,1434.3,75.1,5.87,7.02,7.44,4.24,6.14,1.5,7.64
"2023-10-27 18:51:00",227,12.43,32.71,1546.2,81,6.17,7.31,7.7,4.5,6.42,1.5,7.92
"2023-10-27 18:52:00",228,12.46,32.72,1710.3,89.5,6.91,8.06,8.39,5.19,7.14,1.5,8.64
"2023-10-27 18:53:00",229,12.42,32.73,1823.9,95.5,7.47,8.64,8.93,5.7,7.69,1.5,9.19
"2023-10-27 18:54:00",230,12.4,32.74,1929.6,101,8.03,9.21,9.47,6.22,8.23,1.5,9.73
"2023-10-27 18:55:00",231,12.44,32.75,1915.2,100.3,8.05,9.24,9.49,6.25,8.26,1.5,9.76
"2023-10-27 18:56:00",232,12.45,32.74,1907.4,99.9,8.07,9.25,9.5,6.24,8.26,1.5,9.76
"2023-10-27 18:57:00",233,12.4,32.74,1902,99.6,8.07,9.26,9.5,6.27,8.28,1.5,9.78
"2023-10-27 18:58:00",234,12.42,32.73,1897.8,99.4,8.08,9.26,9.51,6.27,8.28,1.5,9.78
"2023-10-27 18:59:00",235,12.43,32.72,1927.7,100.9,8.17,9.35,9.6,6.34,8.37,1.5,9.87
"2023-10-27 19:00:00",236,12.4,32.71,1921.6,100.6,8.17,9.36,9.61,6.37,8.38,1.5,9.88
"2023-10-27 19:01:00",237,12.41,32.71,1917.5,100.4,8.19,9.37,9.61,6.37,8.38,1.5,9.88
"2023-10-27 19:02:00",238,12.42,32.71,1914.1,100.2,8.18,9.37,9.61,6.37,8.38,1.5,9.88
"2023-10-27 19:03:00",239,12.39,32.71,1911.2,100.1,8.19,9.38,9.62,6.37,8.39,1.5,9.89
"2023-10-27 19:04:00",240,12.38,32.7,1908.7,99.9,8.2,9.37,9.62,6.37,8.39,1.5,9.89
"2023-10-27 19:05:00",241,12.4,32.69,1906.5,99.8,8.2,9.38,9.62,6.37,8.39,1.5,9.89
"2023-10-27 19:06:00",242,12.39,32.66,1904.6,99.7,8.2,9.38,9.62,6.37,8.39,1.5,9.89
"2023-10-27 19:07:00",243,12.39,32.62,1902.7,99.6,8.2,9.38,9.62,6.37,8.39,1.5,9.89
"2023-10-27 19:08:00",244,12.38,32.59,1915.6,100.3,8.24,9.41,9.65,6.42,8.43,1.5,9.93
"2023-10-27 19:09:00",245,12.39,32.57,1925.9,100.8,8.27,9.45,9.69,6.44,8.46,1.5,9.96
"2023-10-27 19:10:00",246,12.36,32.54,1922.9,100.7,8.27,9.45,9.69,6.44,8.46,1.5,9.96
"2023-10-27 19:11:00",247,12.38,32.53,1948.1,102,8.36,9.53,9.77,6.51,8.54,1.5,10.04
"2023-10-27 19:12:00",248,12.41,32.52,1944.1,101.8,8.35,9.54,9.77,6.51,8.54,1.5,10.04
"2023-10-27 19:13:00",249,12.39,32.52,1941.3,101.6,8.37,9.54,9.77,6.51,8.55,1.5,10.05
"2023-10-27 19:14:00",250,12.35,32.52,1939,101.5,8.36,9.54,9.78,6.51,8.55,1.5,10.05
"2023-10-27 19:15:00",251,12.4,32.53,1937,101.4,8.37,9.55,9.78,6.51,8.55,1.5,10.05
"2023-10-27 19:16:00",252,12.38,32.54,1935.3,101.3,8.36,9.55,9.78,6.51,8.55,1.5,10.05
"2023-10-27 19:17:00",253,12.34,32.55,1933.7,101.2,8.38,9.55,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:18:00",254,12.4,32.55,1933.7,101.2,8.38,9.55,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:19:00",255,12.4,32.56,1930.8,101.1,8.37,9.55,9.78,6.53,8.56,1.5,10.06
"2023-10-27 19:20:00",256,12.33,32.56,1929.5,101,8.37,9.55,9.78,6.53,8.56,1.5,10.06
"2023-10-27 19:21:00",257,12.38,32.55,1928.3,101,8.38,9.55,9.78,6.53,8.56,1.5,10.06
"2023-10-27 19:22:00",258,12.38,32.54,1927.2,100.9,8.37,9.55,9.78,6.53,8.56,1.5,10.06
"2023-10-27 19:23:00",259,12.35,32.53,1926.1,100.8,8.37,9.55,9.78,6.53,8.56,1.5,10.06
"2023-10-27 19:24:00",260,12.39,32.51,1925,100.8,8.39,9.56,9.78,6.53,8.56,1.5,10.06
"2023-10-27 19:25:00",261,12.38,32.49,1924,100.7,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:26:00",262,12.33,32.48,1923.2,100.7,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:27:00",263,12.38,32.47,1922.2,100.6,8.38,9.55,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:28:00",264,12.38,32.47,1921.3,100.6,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:29:00",265,12.38,32.47,1920.5,100.5,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:30:00",266,12.36,32.48,1919.6,100.5,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:31:00",267,12.34,32.49,1918.8,100.5,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:32:00",268,12.37,32.5,1918.1,100.4,8.38,9.55,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:33:00",269,12.36,32.52,1917.2,100.4,8.38,9.56,9.79,6.53,8.56,1.5,10.06
"2023-10-27 19:34:00",270,12.33,32.52,1916.5,100.3,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:35:00",271,12.34,32.53,1915.8,100.3,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:36:00",272,12.38,32.53,1915.2,100.3,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:37:00",273,12.34,32.53,1914.6,100.2,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:38:00",274,12.34,32.54,1914,100.2,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:39:00",275,12.34,32.55,1913.4,100.2,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:40:00",276,12.34,32.56,1912.8,100.1,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:41:00",277,12.34,32.57,1912.3,100.1,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:42:00",278,12.38,32.58,1911.8,100.1,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:43:00",279,12.34,32.59,1911.3,100.1,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:44:00",280,12.37,32.59,1910.7,100,8.4,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:45:00",281,12.38,32.58,1910.3,100,8.4,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:46:00",282,12.34,32.58,1909.8,100,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:47:00",283,12.34,32.58,1909.3,100,8.4,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:48:00",284,12.37,32.57,1908.8,99.9,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:49:00",285,12.36,32.56,1908.4,99.9,8.39,9.56,9.8,6.54,8.57,1.5,10.07
"2023-10-27 19:50:00",286,12.34,32.54,1908,99.9,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:51:00",287,12.38,32.52,1907.5,99.9,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:52:00",288,12.37,32.5,1907.1,99.8,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:53:00",289,12.32,32.49,1906.8,99.8,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:54:00",290,12.36,32.47,1906.4,99.8,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:55:00",291,12.37,32.44,1906,99.8,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:56:00",292,12.37,32.4,1905.7,99.8,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:57:00",293,12.37,32.37,1905.3,99.8,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 19:58:00",294,12.37,32.33,1905,99.7,8.4,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 19:59:00",295,12.37,32.31,1904.8,99.7,8.4,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:00:00",296,12.33,32.29,1904.5,99.7,8.4,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:01:00",297,12.36,32.27,1904.3,99.7,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:02:00",298,12.33,32.26,1903.9,99.7,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:03:00",299,12.33,32.24,1903.6,99.7,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:04:00",300,12.37,32.22,1903.4,99.7,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:05:00",301,12.33,32.2,1903.1,99.6,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 20:06:00",302,12.35,32.18,1902.9,99.6,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:07:00",303,12.37,32.15,1902.6,99.6,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:08:00",304,12.36,32.13,1902.4,99.6,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:09:00",305,12.33,32.11,1902.1,99.6,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:10:00",306,12.36,32.08,1901.9,99.6,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 20:11:00",307,12.37,32.02,1901.7,99.6,8.39,9.56,9.8,6.53,8.57,1.5,10.07
"2023-10-27 20:12:00",308,12.35,31.95,1901.3,99.5,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:13:00",309,12.36,31.88,1901.1,99.5,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:14:00",310,12.36,31.81,1900.9,99.5,8.39,9.56,9.79,6.53,8.57,1.5,10.07
"2023-10-27 20:15:00",311,12.33,31.76,1900.7,99.5,8.39,9.56,9.79,6.52,8.57,1.5,10.07
"2023-10-27 20:16:00",312,12.37,31.71,1924.7,100.8,8.43,9.6,9.83,6.55,8.6,1.5,10.1
"2023-10-27 20:17:00",313,12.36,31.66,1922.7,100.7,8.44,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:18:00",314,12.36,31.62,1921.7,100.6,8.44,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:20:00",316,12.37,31.54,1920.4,100.5,8.44,9.6,9.83,6.55,8.61,1.5,10.11
"2023-10-27 20:21:00",317,12.37,31.5,1919.9,100.5,8.44,9.61,9.83,6.55,8.61,1.5,10.11
"2023-10-27 20:22:00",318,12.33,31.47,1919.5,100.5,8.44,9.6,9.85,6.55,8.61,1.5,10.11
"2023-10-27 20:23:00",319,12.36,31.44,1919.1,100.5,8.44,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:24:00",320,12.35,31.41,1918.7,100.5,8.44,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:25:00",321,12.33,31.38,1918.5,100.4,8.44,9.61,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:26:00",322,12.33,31.35,1918,100.4,8.44,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:27:00",323,12.35,31.32,1917.7,100.4,8.44,9.61,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:28:00",324,12.36,31.29,1917.4,100.4,8.44,9.61,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:29:00",325,12.32,31.28,1917.2,100.4,8.45,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:30:00",326,12.33,31.26,1916.9,100.4,8.45,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:31:00",327,12.34,31.25,1916.6,100.3,8.45,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:32:00",328,12.36,31.24,1916.4,100.3,8.45,9.6,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:33:00",329,12.34,31.24,1916.1,100.3,8.45,9.61,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:34:00",330,12.33,31.24,1915.9,100.3,8.44,9.61,9.84,6.55,8.61,1.5,10.11
"2023-10-27 20:35:00",331,12.37,31.24,1915.7,100.3,8.45,9.6,9.85,6.55,8.61,1.5,10.11
"2023-10-27 20:36:00",332,12.33,31.23,1915.4,100.3,8.44,9.6,9.84,6.55,8.61,1.5,10.11
